mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
305661000,Under way using engine,10.0,61.7,61.0,Cargo,12.0,82.0,2.7
266239000,Under way using engine,8.9,39.8,41.0,Passenger,30.0,183.0,6.7
304953000,Under way using engine,6.6,294.0,296.0,Cargo,11.0,84.0,3.8
275334000,Under way using engine,7.8,316.9,316.0,Cargo,10.0,65.0,3.5
304953000,Under way using engine,5.9,213.7,214.0,Cargo,11.0,84.0,3.8
219021343,Unknown value,4.2,254.3,,Fishing,4.0,10.0,
375103000,Under way using engine,8.4,299.2,300.0,Cargo,11.0,77.0,5.1
305661000,Under way using engine,10.3,37.6,34.0,Cargo,12.0,82.0,2.7
244140000,Under way using engine,9.8,341.1,341.0,Cargo,15.0,114.0,6.3
375103000,Under way using engine,8.1,291.8,288.0,Cargo,11.0,77.0,5.1
266239000,Under way using engine,11.6,85.8,87.0,Passenger,30.0,183.0,6.7
305661000,Under way using engine,10.0,34.4,34.0,Cargo,12.0,82.0,2.7
211265530,Under way using engine,10.2,11.0,9.0,Cargo,19.0,100.0,5.9
275334000,Under way using engine,8.0,345.5,338.0,Cargo,10.0,65.0,3.5
265547230,Under way using engine,11.8,181.4,181.0,Passenger,8.0,34.0,3.0
244140000,Under way using engine,9.7,341.6,341.0,Cargo,15.0,114.0,6.3
375103000,Under way using engine,8.3,294.1,292.0,Cargo,11.0,77.0,5.1
305661000,Under way using engine,10.0,353.7,352.0,Cargo,12.0,82.0,2.7
275334000,Under way using engine,8.2,345.3,346.0,Cargo,10.0,65.0,3.5
211265530,Under way using engine,9.9,9.0,10.0,Cargo,19.0,100.0,5.9
375103000,Under way using engine,8.3,290.6,290.0,Cargo,11.0,77.0,5.1
244140000,Under way using engine,10.0,342.4,339.0,Cargo,15.0,114.0,6.3
244140000,Under way using engine,10.0,342.1,338.0,Cargo,15.0,114.0,6.3
375103000,Under way using engine,8.0,295.6,296.0,Cargo,11.0,77.0,5.1
305661000,Under way using engine,9.7,358.5,359.0,Cargo,12.0,82.0,2.7
211265530,Under way using engine,10.2,354.0,356.0,Cargo,19.0,100.0,5.9
275334000,Under way using engine,7.7,345.0,345.0,Cargo,10.0,65.0,3.5
244140000,Under way using engine,10.0,319.8,319.0,Cargo,15.0,114.0,6.3
305661000,Under way using engine,9.0,322.0,320.0,Cargo,12.0,82.0,2.7
375103000,Under way using engine,7.7,294.2,296.0,Cargo,11.0,77.0,5.1
244140000,Under way using engine,10.1,318.1,318.0,Cargo,15.0,114.0,6.3
275334000,Under way using engine,7.4,345.8,346.0,Cargo,10.0,65.0,3.5
375103000,Under way using engine,7.9,297.6,292.0,Cargo,11.0,77.0,5.1
305661000,Under way using engine,9.4,321.6,321.0,Cargo,12.0,82.0,2.7
375103000,Under way using engine,8.1,288.9,291.0,Cargo,11.0,77.0,5.1
244140000,Under way using engine,10.1,318.9,318.0,Cargo,15.0,114.0,6.3
275334000,Under way using engine,7.7,347.4,346.0,Cargo,10.0,65.0,3.5
305661000,Under way using engine,9.0,330.8,328.0,Cargo,12.0,82.0,2.7
244140000,Under way using engine,10.1,319.1,318.0,Cargo,15.0,114.0,6.3
375103000,Under way using engine,8.3,293.7,294.0,Cargo,11.0,77.0,5.1
244140000,Under way using engine,10.1,320.3,318.0,Cargo,15.0,114.0,6.3
305661000,Under way using engine,7.8,310.8,298.0,Cargo,12.0,82.0,2.7
305661000,Under way using engine,5.1,292.4,294.0,Cargo,12.0,82.0,2.7
375103000,Under way using engine,8.5,292.5,291.0,Cargo,11.0,77.0,5.1
275334000,Under way using engine,8.0,345.1,343.0,Cargo,10.0,65.0,3.5
244140000,Under way using engine,9.3,322.6,320.0,Cargo,15.0,114.0,6.3
244140000,Under way using engine,9.3,322.2,320.0,Cargo,15.0,114.0,6.3
305661000,Under way using engine,2.3,221.4,219.0,Cargo,12.0,82.0,2.7
375103000,Under way using engine,8.5,306.8,305.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,12.3,61.0,54.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.6,306.9,298.0,Cargo,11.0,77.0,5.1
275334000,Under way using engine,7.9,346.7,345.0,Cargo,10.0,65.0,3.5
275334000,Under way using engine,7.9,345.3,344.0,Cargo,10.0,65.0,3.5
375103000,Under way using engine,7.6,255.3,256.0,Cargo,11.0,77.0,5.1
244140000,Under way using engine,10.1,342.9,340.0,Cargo,15.0,114.0,6.3
244140000,Under way using engine,10.2,343.0,340.0,Cargo,15.0,114.0,6.3
257670000,Under way using engine,13.1,20.0,13.0,Cargo,16.0,123.0,4.8
257670000,Under way using engine,12.2,76.0,78.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.3,285.5,285.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,14.0,66.0,68.0,Cargo,16.0,123.0,4.8
218816000,Under way using engine,11.6,58.9,58.0,Cargo,22.0,134.0,6.5
275334000,Under way using engine,8.0,344.5,343.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,13.6,62.0,64.0,Cargo,16.0,123.0,4.8
218816000,Under way using engine,11.4,59.0,59.0,Cargo,22.0,134.0,6.5
375103000,Under way using engine,8.5,291.2,291.0,Cargo,11.0,77.0,5.1
266239000,Under way using engine,13.5,216.0,213.0,Passenger,30.0,183.0,6.6
266239000,Under way using engine,13.6,196.5,194.0,Passenger,30.0,183.0,6.6
257670000,Under way using engine,13.3,55.0,58.0,Cargo,16.0,123.0,4.8
257670000,Under way using engine,13.5,56.0,58.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.9,293.0,291.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,13.5,61.0,64.0,Cargo,16.0,123.0,4.8
275334000,Under way using engine,7.9,345.6,345.0,Cargo,10.0,65.0,3.5
275334000,Under way using engine,7.9,346.1,346.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,13.1,71.0,74.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.9,291.6,288.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,13.4,72.0,74.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.3,275.0,271.0,Cargo,11.0,77.0,5.1
375103000,Under way using engine,8.1,283.5,282.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,13.5,79.0,80.0,Cargo,16.0,123.0,4.8
275334000,Under way using engine,7.8,341.9,341.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,13.0,65.0,65.0,Cargo,16.0,123.0,4.8
375103000,Under way using engine,8.7,275.0,275.0,Cargo,11.0,77.0,5.1
219006113,Engaged in fishing,0.0,146.4,74.0,Fishing,4.0,14.0,
220127000,Engaged in fishing,2.4,159.9,166.0,Fishing,6.0,17.0,3.0
305661000,Moored,0.0,179.2,158.0,Cargo,12.0,82.0,2.7
211265530,At anchor,0.0,44.0,300.0,Cargo,19.0,100.0,5.9
538006204,At anchor,0.0,54.0,212.0,Tanker,44.0,249.0,8.0
219004907,Unknown value,0.0,,,Cargo,5.0,18.0,
209535000,Moored,0.0,225.9,214.0,Cargo,13.0,90.0,6.0
219001063,Moored,0.0,326.8,,Pilot,4.0,10.0,1.6
219017886,Unknown value,0.0,,,Pleasure,5.0,18.0,
219000189,Moored,0.0,341.9,180.0,Military,6.0,25.0,2.5
220127000,Engaged in fishing,2.3,157.8,168.0,Fishing,6.0,17.0,3.0
257670000,Under way using engine,13.0,64.0,65.0,Cargo,16.0,123.0,4.8
257670000,Under way using engine,13.1,64.0,65.0,Cargo,16.0,123.0,4.8
219024176,Under way using engine,18.9,356.7,355.0,Pilot,5.0,15.0,1.5
255724000,Under way using engine,10.2,134.3,135.0,Cargo,18.0,108.0,7.1
255724000,Under way using engine,10.3,134.1,135.0,Cargo,18.0,108.0,7.1
375103000,Under way using engine,8.1,290.8,293.0,Cargo,11.0,77.0,5.1
275334000,Under way using engine,7.5,339.6,340.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,12.9,57.0,65.0,Cargo,16.0,123.0,4.8
265041000,Under way using engine,9.7,263.8,264.0,Passenger,28.0,111.0,5.0
255724000,Under way using engine,10.1,135.4,136.0,Cargo,18.0,108.0,7.1
246670000,Under way using engine,11.0,172.0,173.0,Cargo,14.0,114.0,3.9
275334000,Under way using engine,7.7,339.8,339.0,Cargo,10.0,65.0,3.5
304354000,Under way using engine,9.6,134.7,132.0,Cargo,13.0,90.0,5.8
219024176,Under way using engine,19.1,173.5,172.0,Pilot,5.0,15.0,1.5
375103000,Under way using engine,8.8,290.1,290.0,Cargo,11.0,77.0,5.1
255724000,Under way using engine,10.2,136.3,138.0,Cargo,18.0,108.0,7.1
304354000,Under way using engine,9.8,134.1,133.0,Cargo,13.0,90.0,5.8
257670000,Under way using engine,13.1,40.0,40.0,Cargo,16.0,123.0,4.8
257670000,Under way using engine,13.2,38.0,38.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,9.4,136.6,137.0,Cargo,13.0,90.0,5.8
246670000,Under way using engine,9.6,161.0,163.0,Cargo,14.0,114.0,4.0
375103000,Under way using engine,8.6,288.9,288.0,Cargo,11.0,77.0,5.1
255724000,Under way using engine,10.2,138.6,140.0,Cargo,18.0,108.0,7.1
257670000,Under way using engine,13.2,38.0,40.0,Cargo,16.0,123.0,4.8
246670000,Under way using engine,9.4,163.0,164.0,Cargo,14.0,114.0,4.0
304354000,Under way using engine,9.5,138.8,137.0,Cargo,13.0,90.0,5.8
255724000,Under way using engine,10.4,137.0,138.0,Cargo,18.0,108.0,7.1
275334000,Under way using engine,8.1,340.2,337.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,13.0,34.0,35.0,Cargo,16.0,123.0,4.8
275334000,Under way using engine,8.2,339.0,336.0,Cargo,10.0,65.0,3.5
375103000,Under way using engine,5.6,256.5,266.0,Cargo,11.0,77.0,5.1
257670000,Under way using engine,12.9,41.0,43.0,Cargo,16.0,123.0,4.8
255724000,Under way using engine,10.2,138.2,139.0,Cargo,18.0,108.0,7.1
304354000,Under way using engine,9.5,137.5,138.0,Cargo,13.0,90.0,5.8
304354000,Under way using engine,9.6,138.1,138.0,Cargo,13.0,90.0,5.8
219775000,Under way using engine,12.8,206.9,204.0,Tanker,22.0,147.0,8.8
257670000,Under way using engine,12.3,3.0,4.0,Cargo,16.0,123.0,4.8
255724000,Under way using engine,10.2,137.8,139.0,Cargo,18.0,108.0,7.1
255724000,Under way using engine,10.1,138.6,138.0,Cargo,18.0,108.0,7.1
275334000,Under way using engine,7.8,319.8,321.0,Cargo,10.0,65.0,3.5
219775000,Under way using engine,11.0,191.4,190.0,Tanker,22.0,147.0,8.8
304354000,Under way using engine,9.6,136.4,137.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,10.1,41.8,40.0,Cargo,13.0,90.0,3.9
375103000,Under way using engine,6.4,212.3,212.0,Cargo,11.0,77.0,5.1
275334000,Under way using engine,7.7,319.1,318.0,Cargo,10.0,65.0,3.5
257670000,Under way using engine,13.1,1.0,3.0,Cargo,16.0,123.0,4.8
209535000,Under way using engine,10.3,28.8,26.0,Cargo,13.0,90.0,3.9
375103000,Under way using engine,6.3,209.8,212.0,Cargo,11.0,77.0,5.1
255724000,Under way using engine,9.9,138.3,138.0,Cargo,18.0,108.0,7.1
304354000,Under way using engine,9.6,136.3,136.0,Cargo,13.0,90.0,5.8
304354000,Under way using engine,9.2,136.0,134.0,Cargo,13.0,90.0,5.8
219775000,Under way using engine,11.3,183.1,182.0,Tanker,22.0,147.0,8.8
257670000,Under way using engine,13.2,0.0,2.0,Cargo,16.0,123.0,4.8
255724000,Under way using engine,9.9,136.8,140.0,Cargo,18.0,108.0,7.1
275334000,Under way using engine,7.6,319.3,318.0,Cargo,10.0,65.0,3.5
220127000,Engaged in fishing,3.3,196.0,200.0,Fishing,6.0,17.0,3.0
255724000,Under way using engine,9.9,137.6,138.0,Cargo,18.0,108.0,7.1
209535000,Under way using engine,10.0,7.8,6.0,Cargo,13.0,90.0,3.9
275334000,Under way using engine,7.3,320.1,318.0,Cargo,10.0,65.0,3.5
304354000,Under way using engine,9.0,133.9,134.0,Cargo,13.0,90.0,5.8
219775000,Under way using engine,10.7,183.2,182.0,Tanker,22.0,147.0,8.8
257670000,Under way using engine,13.4,3.0,2.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,9.0,131.3,135.0,Cargo,13.0,90.0,5.8
275334000,Under way using engine,7.5,318.2,315.0,Cargo,10.0,65.0,3.5
255724000,Under way using engine,9.4,161.1,165.0,Cargo,18.0,108.0,7.1
375103000,Under way using engine,5.6,239.5,240.0,Cargo,11.0,77.0,5.1
304354000,Under way using engine,8.8,140.8,145.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,9.7,334.4,330.0,Cargo,13.0,90.0,3.9
257670000,Under way using engine,13.8,354.0,355.0,Cargo,16.0,123.0,4.8
219775000,Under way using engine,10.5,182.4,184.0,Tanker,22.0,147.0,8.8
258656000,Under way using engine,10.5,153.7,157.0,Cargo,15.0,94.0,5.1
255724000,Under way using engine,9.5,164.3,165.0,Cargo,18.0,108.0,7.1
219005477,Power-driven vessel towing astern,15.9,109.2,,Pilot,4.0,14.0,
257670000,Under way using engine,13.5,355.0,356.0,Cargo,16.0,123.0,4.8
275334000,Under way using engine,7.5,319.3,318.0,Cargo,10.0,65.0,3.5
258656000,Under way using engine,10.5,149.0,151.0,Cargo,15.0,94.0,5.1
255724000,Under way using engine,9.6,161.8,164.0,Cargo,18.0,108.0,7.1
258656000,Under way using engine,10.5,148.2,151.0,Cargo,15.0,94.0,5.1
304354000,Under way using engine,8.4,162.6,167.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,10.2,344.0,340.0,Cargo,13.0,90.0,3.9
219775000,Under way using engine,10.4,161.1,163.0,Tanker,22.0,147.0,8.8
209535000,Under way using engine,10.2,318.5,314.0,Cargo,13.0,90.0,3.9
265698740,Under way using engine,10.2,126.1,130.0,Passenger,12.0,50.0,3.0
257670000,Under way using engine,13.6,356.0,358.0,Cargo,16.0,123.0,4.8
258656000,Under way using engine,10.6,143.4,145.0,Cargo,15.0,94.0,5.1
219775000,Under way using engine,10.5,160.7,164.0,Tanker,22.0,147.0,8.8
304354000,Under way using engine,8.7,158.8,159.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,10.2,316.4,314.0,Cargo,13.0,90.0,3.9
255724000,Under way using engine,9.6,162.8,164.0,Cargo,18.0,108.0,7.1
275334000,Under way using engine,7.6,325.1,318.0,Cargo,10.0,65.0,3.5
220138000,Engaged in fishing,7.1,123.0,126.0,Fishing,5.0,26.0,7.0
219775000,Under way using engine,10.5,161.3,163.0,Tanker,22.0,147.0,8.8
258656000,Under way using engine,10.7,140.5,142.0,Cargo,15.0,94.0,5.1
304354000,Under way using engine,8.7,157.1,159.0,Cargo,13.0,90.0,5.8
257670000,Under way using engine,13.6,338.0,337.0,Cargo,16.0,123.0,4.8
209535000,Under way using engine,10.1,316.7,314.0,Cargo,13.0,90.0,3.9
255724000,Under way using engine,9.9,163.0,165.0,Cargo,18.0,108.0,7.1
275334000,Under way using engine,7.7,333.8,338.0,Cargo,10.0,65.0,3.5
258656000,Under way using engine,10.5,139.0,142.0,Cargo,15.0,94.0,5.1
209535000,Under way using engine,10.0,306.1,302.0,Cargo,13.0,90.0,3.9
220138000,Engaged in fishing,4.0,121.1,130.0,Fishing,5.0,26.0,7.0
255724000,Under way using engine,9.7,163.1,165.0,Cargo,18.0,108.0,7.1
265650970,Under way using engine,22.6,168.3,171.0,HSC,8.0,27.0,1.7
257670000,Under way using engine,13.5,337.0,336.0,Cargo,16.0,123.0,4.8
219775000,Under way using engine,10.5,159.1,164.0,Tanker,22.0,147.0,8.8
219000781,Under way using engine,9.6,344.2,344.0,Passenger,,,2.8
209535000,Under way using engine,10.0,302.1,298.0,Cargo,13.0,90.0,3.9
219775000,Under way using engine,10.6,160.0,163.0,Tanker,22.0,147.0,8.8
258656000,Under way using engine,10.4,139.2,142.0,Cargo,15.0,94.0,5.1
258656000,Under way using engine,10.4,138.9,142.0,Cargo,15.0,94.0,5.1
257670000,Under way using engine,13.3,336.0,336.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,8.7,163.7,163.0,Cargo,13.0,90.0,5.8
220138000,Engaged in fishing,3.1,124.5,135.0,Fishing,5.0,26.0,7.0
257740000,Under way using engine,9.8,326.8,330.0,Cargo,16.0,99.0,4.5
210290000,Under way using engine,10.9,4.5,6.0,Cargo,12.0,89.0,5.4
304354000,Under way using engine,8.9,166.7,166.0,Cargo,13.0,90.0,5.8
257740000,Under way using engine,10.0,328.6,330.0,Cargo,16.0,99.0,4.5
257740000,Under way using engine,9.9,329.8,330.0,Cargo,16.0,99.0,4.5
219000781,Under way using engine,11.0,266.4,260.0,Passenger,,,2.8
210290000,Under way using engine,10.8,3.8,4.0,Cargo,12.0,89.0,5.4
257670000,Under way using engine,13.0,336.0,336.0,Cargo,16.0,123.0,4.8
209535000,Under way using engine,10.2,299.1,298.0,Cargo,13.0,90.0,3.9
220127000,Engaged in fishing,6.1,322.6,314.0,Fishing,6.0,17.0,3.0
220127000,Engaged in fishing,7.7,320.6,312.0,Fishing,6.0,17.0,3.0
255724000,Under way using engine,9.5,165.3,168.0,Cargo,18.0,108.0,7.2
219775000,Under way using engine,10.6,159.2,161.0,Tanker,22.0,147.0,8.8
258656000,Under way using engine,10.3,138.5,142.0,Cargo,15.0,94.0,5.1
209535000,Under way using engine,9.9,300.9,297.0,Cargo,13.0,90.0,3.9
257670000,Under way using engine,13.3,337.0,336.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,8.6,166.8,166.0,Cargo,13.0,90.0,5.8
255724000,Under way using engine,9.4,168.8,170.0,Cargo,18.0,108.0,7.2
220138000,Engaged in fishing,3.2,63.9,70.0,Fishing,5.0,26.0,7.0
209535000,Under way using engine,10.1,302.4,298.0,Cargo,13.0,90.0,3.9
258656000,Under way using engine,10.5,138.8,143.0,Cargo,15.0,94.0,5.1
210290000,Under way using engine,10.1,338.2,333.0,Cargo,12.0,89.0,5.4
219775000,Under way using engine,10.7,158.1,160.0,Tanker,22.0,147.0,8.8
220138000,Engaged in fishing,2.8,70.4,73.0,Fishing,5.0,26.0,7.0
258656000,Under way using engine,10.6,137.2,143.0,Cargo,15.0,94.0,5.1
257740000,Under way using engine,10.4,335.5,336.0,Cargo,16.0,99.0,4.5
219775000,Under way using engine,10.4,174.4,181.0,Tanker,22.0,147.0,8.8
220127000,Engaged in fishing,7.7,316.0,316.0,Fishing,6.0,17.0,3.0
255724000,Under way using engine,9.5,163.5,164.0,Cargo,18.0,108.0,7.2
209535000,Under way using engine,9.8,292.3,287.0,Cargo,13.0,90.0,3.9
219775000,Under way using engine,10.2,207.5,210.0,Tanker,22.0,147.0,8.8
257670000,Under way using engine,13.3,345.0,345.0,Cargo,16.0,123.0,4.8
210290000,Under way using engine,11.6,356.7,359.0,Cargo,12.0,89.0,5.4
258656000,Under way using engine,9.9,141.7,144.0,Cargo,15.0,94.0,5.1
304354000,Under way using engine,8.4,163.1,164.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,9.6,289.8,286.0,Cargo,13.0,90.0,3.9
219024886,Under way using engine,2.2,252.8,249.0,Dredging,5.0,16.0,25.5
258656000,Under way using engine,9.5,142.2,142.0,Cargo,15.0,94.0,5.1
219025221,Under way using engine,5.9,332.3,334.0,Tug,8.0,26.0,4.2
257740000,Under way using engine,10.0,350.2,351.0,Cargo,16.0,99.0,4.5
220127000,Engaged in fishing,7.0,261.5,260.0,Fishing,6.0,17.0,3.0
304354000,Under way using engine,8.3,164.5,166.0,Cargo,13.0,90.0,5.8
219775000,Under way using engine,10.3,209.8,210.0,Tanker,22.0,147.0,8.8
257670000,Under way using engine,13.6,359.0,0.0,Cargo,16.0,123.0,4.8
255724000,Under way using engine,9.3,165.7,167.0,Cargo,18.0,108.0,7.2
219025221,Under way using engine,6.4,334.2,333.0,Tug,8.0,26.0,4.2
219025221,Under way using engine,5.9,330.9,332.0,Tug,8.0,26.0,4.2
219775000,Under way using engine,10.4,212.5,212.0,Tanker,22.0,147.0,8.8
209535000,Under way using engine,9.3,292.8,288.0,Cargo,13.0,90.0,3.9
258656000,Under way using engine,9.6,129.4,133.0,Cargo,15.0,94.0,5.1
210290000,Under way using engine,11.0,11.9,14.0,Cargo,12.0,89.0,5.4
209535000,Under way using engine,9.2,290.5,285.0,Cargo,13.0,90.0,3.9
220138000,Engaged in fishing,2.8,62.7,67.0,Fishing,5.0,26.0,7.0
257740000,Under way using engine,10.5,359.6,2.0,Cargo,16.0,99.0,4.5
255724000,Under way using engine,9.3,165.3,166.0,Cargo,18.0,108.0,7.2
257670000,Under way using engine,14.3,6.0,6.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,8.3,159.6,165.0,Cargo,13.0,90.0,5.8
209535000,Under way using engine,9.2,287.9,284.0,Cargo,13.0,90.0,3.9
219775000,Under way using engine,10.4,212.9,214.0,Tanker,22.0,147.0,8.8
255724000,Under way using engine,9.3,168.0,167.0,Cargo,18.0,108.0,7.2
219018172,Under way using engine,18.8,116.3,120.0,HSC,31.0,112.0,3.4
219775000,Under way using engine,10.3,212.9,213.0,Tanker,22.0,147.0,8.8
210290000,Under way using engine,11.3,6.7,9.0,Cargo,12.0,89.0,5.4
219018172,Under way using engine,25.5,126.1,130.0,HSC,31.0,112.0,3.4
257670000,Under way using engine,13.6,3.0,3.0,Cargo,16.0,123.0,4.8
209535000,Under way using engine,9.5,287.6,283.0,Cargo,13.0,90.0,3.9
257740000,Under way using engine,10.6,37.0,36.0,Cargo,16.0,99.0,4.5
219018172,Under way using engine,36.0,119.0,121.0,HSC,31.0,112.0,3.4
257740000,Under way using engine,10.7,38.2,37.0,Cargo,16.0,99.0,4.5
219018172,Under way using engine,34.7,120.3,123.0,HSC,31.0,112.0,3.4
219018172,Under way using engine,38.1,102.2,104.0,HSC,31.0,112.0,3.4
219018172,Under way using engine,37.5,105.6,109.0,HSC,31.0,112.0,3.4
219025221,Under way using engine,6.5,336.0,335.0,Tug,8.0,26.0,4.2
304354000,Under way using engine,8.2,160.6,164.0,Cargo,13.0,90.0,5.8
219025221,Under way using engine,6.7,336.3,336.0,Tug,8.0,26.0,4.2
219018172,Under way using engine,36.6,101.0,103.0,HSC,31.0,112.0,3.4
209535000,Under way using engine,9.9,290.1,283.0,Cargo,13.0,90.0,3.9
219775000,Under way using engine,10.5,214.5,213.0,Tanker,22.0,147.0,8.8
210290000,Under way using engine,11.1,340.2,341.0,Cargo,12.0,89.0,5.4
257670000,Under way using engine,13.4,2.0,3.0,Cargo,16.0,123.0,4.8
304354000,Under way using engine,8.2,170.4,164.0,Cargo,13.0,90.0,5.8
255724000,Under way using engine,9.6,165.7,165.0,Cargo,18.0,108.0,7.2
219018172,Under way using engine,37.4,102.7,105.0,HSC,31.0,112.0,3.4
219775000,Under way using engine,10.4,214.7,214.0,Tanker,22.0,147.0,8.8
219018172,Under way using engine,36.2,102.3,106.0,HSC,31.0,112.0,3.4
257740000,Under way using engine,10.9,34.9,35.0,Cargo,16.0,99.0,4.5
219018172,Under way using engine,32.4,102.1,105.0,HSC,31.0,112.0,3.4
258763000,Under way using engine,10.2,328.0,332.0,Cargo,15.0,94.0,6.6
209535000,Under way using engine,9.4,287.2,281.0,Cargo,13.0,90.0,3.9
219018172,Under way using engine,36.7,104.7,107.0,HSC,31.0,112.0,3.4
257740000,Under way using engine,10.5,3.0,3.0,Cargo,16.0,99.0,4.5
258763000,Under way using engine,10.2,331.4,334.0,Cargo,15.0,94.0,6.6
219018172,Under way using engine,35.7,102.9,104.0,HSC,31.0,112.0,3.4
258763000,Under way using engine,10.2,329.7,333.0,Cargo,15.0,94.0,6.6
255724000,Under way using engine,9.7,164.0,161.0,Cargo,18.0,108.0,7.2
210290000,Under way using engine,12.1,334.3,334.0,Cargo,12.0,89.0,5.4
219775000,Under way using engine,11.2,208.2,206.0,Tanker,22.0,147.0,8.8
210290000,Under way using engine,12.3,316.6,315.0,Cargo,12.0,89.0,5.4
304354000,Under way using engine,8.3,165.0,169.0,Cargo,13.0,90.0,5.8
255724000,Under way using engine,9.7,162.6,162.0,Cargo,18.0,108.0,7.2
